Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-16 - STL 5, COL 3",STL,2021-10-16,STL,5,COL,3,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - STL 7, ARI 4",STL,2021-10-18,STL,7,ARI,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-20 - STL 3, VGK 1",STL,2021-10-20,STL,3,VGK,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - LA 3, STL 7",STL,2021-10-23,LA,3,STL,7,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - LA 0, STL 3",STL,2021-10-25,LA,0,STL,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - COL 4, STL 3",STL,2021-10-28,COL,4,STL,3,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - CHI 0, STL 1",STL,2021-10-30,CHI,0,STL,1,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-03 - STL 2, LA 3",STL,2021-11-03,STL,2,LA,3,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - STL 5, SJ 3",STL,2021-11-04,STL,5,SJ,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-07 - STL 1, ANA 4",STL,2021-11-07,STL,1,ANA,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-09 - STL 3, WPG 2",STL,2021-11-09,STL,3,WPG,2,Lost,1.0,57.4,56.4,44.7,43.6,2.4,3.7,13.1,10.8,1.6,1.6,9.7,8.7,22.8,21.5,0.2,0.4,11.7,11.1,18.0,21.0,0.6,1.6,9.7,11.3,1.0414999999999999,32.5,31.1,31.8,32.7,3.004,2.973
"2021-11-11 - NSH 4, STL 3",STL,2021-11-11,NSH,4,STL,3,Lost,1.0,58.1,57.6,45.5,44.2,2.3,3.4,13.7,11.2,1.5,1.6,10.1,9.1,24.0,21.3,0.3,0.4,12.7,10.9,16.9,21.9,0.5,1.3,9.2,11.5,1.0341999999999998,33.4,30.6,33.1,33.2,3.122,2.929
"2021-11-13 - STL 2, CAR 3",STL,2021-11-13,STL,2,CAR,3,Won,1.0,58.0,58.8,45.6,44.4,2.3,3.0,13.2,11.3,1.3,1.4,9.5,8.7,23.3,20.9,0.4,0.4,12.4,10.9,18.4,23.0,0.6,1.1,10.2,12.1,1.0219,33.5,31.6,34.3,33.5,3.031,2.902
"2021-11-14 - EDM 5, STL 4",STL,2021-11-14,EDM,5,STL,4,Lost,0.0,56.5,56.7,44.4,43.7,2.5,2.9,12.6,10.7,1.2,1.4,8.7,8.1,23.1,20.4,0.5,0.3,12.3,10.7,17.6,22.1,0.8,1.1,9.5,12.0,1.0107,31.6,30.2,32.8,32.6,2.926,2.878
"2021-11-16 - ARI 3, STL 2",STL,2021-11-16,ARI,3,STL,2,Lost,1.0,55.4,56.2,43.4,44.0,2.7,2.6,11.9,11.1,1.1,1.1,8.2,8.0,23.0,20.2,0.6,0.4,12.7,10.9,17.7,21.7,1.0,1.0,9.7,11.9,0.9964000000000001,31.3,29.6,32.8,32.5,2.822,2.937
"2021-11-18 - SJ 1, STL 4",STL,2021-11-18,SJ,1,STL,4,Won,1.0,54.3,56.2,42.2,44.1,3.0,2.5,11.6,11.2,1.3,1.0,8.0,8.0,22.6,20.9,0.7,0.5,12.0,11.5,17.0,21.2,1.0,1.0,9.3,11.7,0.9803,30.2,28.6,32.4,32.6,2.7800000000000002,2.9869999999999997
"2021-11-20 - STL 1, DAL 4",STL,2021-11-20,STL,1,DAL,4,Won,1.0,51.8,60.3,41.5,47.9,2.7,2.6,11.5,12.9,1.3,1.1,7.6,9.2,21.1,21.7,0.6,0.4,11.6,12.3,16.7,23.0,0.8,1.1,8.8,12.9,0.9778,28.7,28.2,35.9,35.6,2.7700000000000005,3.314
"2021-11-22 - VGK 2, STL 5",STL,2021-11-22,VGK,2,STL,5,Won,1.0,51.0,58.5,41.4,46.5,3.1,2.6,11.7,12.2,1.5,1.2,8.4,8.8,20.5,21.7,0.8,0.3,11.6,12.8,15.8,21.4,0.8,1.1,8.7,12.5,0.9658000000000001,29.5,27.5,33.6,35.5,2.945,3.1910000000000003
"2021-11-24 - STL 2, DET 4",STL,2021-11-24,STL,2,DET,4,Won,1.0,49.6,57.3,41.4,45.0,3.1,2.9,11.8,11.5,1.6,1.3,8.6,8.5,20.5,21.8,0.8,0.4,12.0,12.8,14.7,20.9,0.7,1.2,7.9,12.5,0.9760000000000002,29.4,26.5,32.4,35.1,2.9059999999999997,3.0780000000000003
"2021-11-26 - STL 2, CHI 3",STL,2021-11-26,STL,2,CHI,3,Won,1.0,49.3,58.4,40.7,45.8,3.2,2.6,11.8,12.3,1.5,1.1,8.4,9.1,20.1,21.9,0.8,0.4,11.7,12.8,14.6,20.9,0.9,1.1,8.1,12.7,0.9577,29.1,26.4,33.2,36.0,2.957,3.124
"2021-11-27 - CBJ 3, STL 6",STL,2021-11-27,CBJ,3,STL,6,Won,0.0,50.2,56.5,40.8,44.1,3.1,2.7,10.7,11.9,1.3,1.1,7.6,9.0,21.4,21.5,0.8,0.4,12.0,12.4,15.2,20.4,1.0,1.2,8.6,12.3,0.9666,29.1,25.9,32.3,35.0,2.84,3.061
"2021-11-30 - TB 3, STL 4",STL,2021-11-30,TB,3,STL,4,Won,2.0,48.7,56.1,39.0,44.6,3.2,3.1,10.0,12.4,1.3,1.3,7.0,9.1,19.4,20.7,0.7,0.4,10.4,12.0,16.3,20.5,1.2,1.4,9.4,12.7,0.9725000000000001,27.7,26.3,32.9,35.0,2.7139999999999995,3.1670000000000003
"2021-12-02 - STL 2, TB 4",STL,2021-12-02,STL,2,TB,4,Won,1.0,49.9,56.0,39.9,44.8,3.1,3.1,11.1,11.9,1.4,1.2,7.8,8.6,19.3,20.7,0.6,0.5,10.5,12.0,16.3,21.1,1.0,1.4,8.9,12.9,0.9789999999999999,28.3,27.4,33.0,34.7,2.904,3.183
"2021-12-04 - STL 3, FLA 4",STL,2021-12-04,STL,3,FLA,4,Won,1.0,50.3,57.5,40.3,44.7,3.2,3.1,12.1,11.4,1.6,1.1,8.9,8.2,18.5,21.6,0.6,0.5,10.3,12.5,16.9,22.1,0.9,1.5,9.1,12.7,0.9803000000000001,29.4,29.0,33.5,34.6,2.9419999999999997,3.004
"2021-12-07 - FLA 3, STL 4",STL,2021-12-07,FLA,3,STL,4,Won,2.0,54.8,55.2,43.7,42.1,3.0,3.0,13.1,10.5,1.5,1.1,9.3,7.7,20.3,20.7,0.5,0.5,11.2,12.1,18.3,20.8,0.9,1.4,9.6,11.7,0.9917999999999999,31.3,31.4,31.3,33.2,3.257,2.861
"2021-12-09 - DET 2, STL 6",STL,2021-12-09,DET,2,STL,6,Won,1.0,57.6,54.4,45.7,41.7,3.0,3.2,13.9,10.7,1.5,1.4,9.8,8.0,20.4,19.7,0.4,0.4,11.3,11.6,20.4,20.3,1.0,1.4,10.7,10.9,1.0051,33.0,34.3,31.0,32.6,3.436,2.7860000000000005
"2021-12-11 - MTL 1, STL 4",STL,2021-12-11,MTL,1,STL,4,Won,1.0,58.2,51.3,45.3,39.3,3.1,3.4,13.3,9.9,1.5,1.5,9.5,7.6,21.5,18.5,0.4,0.6,12.2,10.8,20.2,18.9,1.1,1.2,10.5,9.8,1.0171,33.4,33.5,28.8,30.4,3.351,2.6670000000000003
"2021-12-12 - ANA 3, STL 2",STL,2021-12-12,ANA,3,STL,2,Lost,0.0,57.7,51.1,45.0,39.4,2.8,3.7,12.8,10.1,1.3,1.7,8.6,7.6,22.1,17.7,0.2,0.7,12.7,10.3,19.8,19.7,1.2,1.2,9.9,10.5,1.0329,32.4,32.6,29.8,30.5,3.11,2.722
"2021-12-14 - STL 4, DAL 1",STL,2021-12-14,STL,4,DAL,1,Lost,1.0,57.9,50.2,44.9,39.2,2.9,3.4,12.8,9.6,1.4,1.4,8.6,7.0,21.4,16.8,0.2,0.8,12.6,9.7,20.3,19.9,1.2,1.1,10.3,11.0,1.0230000000000001,32.9,33.1,29.5,29.9,3.097,2.6950000000000003
"2021-12-17 - DAL 1, STL 4",STL,2021-12-17,DAL,1,STL,4,Won,2.0,59.2,48.9,46.4,38.1,2.6,3.6,13.0,8.8,1.3,1.5,9.2,6.3,22.5,15.6,0.1,0.9,12.6,9.6,20.1,20.2,1.1,1.1,10.5,11.1,1.0459,34.0,33.1,29.0,29.1,3.168,2.619
